3.38844,1.69022e-006,,3.38844,1.69022e-005,,3.38844,0.000169022,,3.38844,0.00169019
3.46737,1.76941e-006,,3.46737,1.76941e-005,,3.46737,0.000176941,,3.46737,0.00176938
3.54813,1.85229e-006,,3.54813,1.85229e-005,,3.54813,0.000185229,,3.54813,0.00185226
3.63078,1.93903e-006,,3.63078,1.93903e-005,,3.63078,0.000193903,,3.63078,0.00193899
3.71535,2.0298e-006,,3.71535,2.0298e-005,,3.71535,0.00020298,,3.71535,0.00202975
3.80189,2.12479e-006,,3.80189,2.12479e-005,,3.80189,0.000212479,,3.80189,0.00212474
3.89045,2.22419e-006,,3.89045,2.22419e-005,,3.89045,0.000222419,,3.89045,0.00222414
3.98107,2.3282e-006,,3.98107,2.3282e-005,,3.98107,0.00023282,,3.98107,0.00232815
4.0738,2.43704e-006,,4.0738,2.43704e-005,,4.0738,0.000243704,,4.0738,0.00243698
4.16869,2.55093e-006,,4.16869,2.55093e-005,,4.16869,0.000255093,,4.16869,0.00255086
4.2658,2.67009e-006,,4.2658,2.67009e-005,,4.2658,0.000267009,,4.2658,0.00267002
4.36516,2.79476e-006,,4.36516,2.79476e-005,,4.36516,0.000279477,,4.36516,0.00279468
4.46684,2.92521e-006,,4.46684,2.92521e-005,,4.46684,0.000292521,,4.46684,0.00292512
4.57088,3.06167e-006,,4.57088,3.06167e-005,,4.57088,0.000306167,,4.57088,0.00306158
4.67735,3.20444e-006,,4.67735,3.20444e-005,,4.67735,0.000320444,,4.67735,0.00320434
4.7863,3.35379e-006,,4.7863,3.35379e-005,,4.7863,0.000335379,,4.7863,0.00335368
4.89779,3.51002e-006,,4.89779,3.51002e-005,,4.89779,0.000351002,,4.89779,0.0035099
5.01187,3.67344e-006,,5.01187,3.67344e-005,,5.01187,0.000367344,,5.01187,0.0036733
5.12861,3.84438e-006,,5.12861,3.84438e-005,,5.12861,0.000384438,,5.12861,0.00384422
5.24807,4.02316e-006,,5.24807,4.02316e-005,,5.24807,0.000402316,,5.24807,0.00402299
5.37032,4.21014e-006,,5.37032,4.21014e-005,,5.37032,0.000421014,,5.37032,0.00420996
5.49541,4.40568e-006,,5.49541,4.40568e-005,,5.49541,0.000440569,,5.49541,0.00440548
5.62341,4.61017e-006,,5.62341,4.61017e-005,,5.62341,0.000461018,,5.62341,0.00460996
5.7544,4.82401e-006,,5.7544,4.82401e-005,,5.7544,0.000482401,,5.7544,0.00482377
5.88844,5.04759e-006,,5.88844,5.04759e-005,,5.88844,0.000504759,,5.88844,0.00504733
6.0256,5.28136e-006,,6.0256,5.28136e-005,,6.0256,0.000528136,,6.0256,0.00528107
6.16595,5.52576e-006,,6.16595,5.52576e-005,,6.16595,0.000552576,,6.16595,0.00552545
6.30957,5.78126e-006,,6.30957,5.78126e-005,,6.30957,0.000578126,,6.30957,0.00578091
6.45654,6.04833e-006,,6.45654,6.04833e-005,,6.45654,0.000604834,,6.45654,0.00604796
6.60693,6.32749e-006,,6.60693,6.32749e-005,,6.60693,0.00063275,,6.60693,0.00632708
6.76083,6.61926e-006,,6.76083,6.61926e-005,,6.76083,0.000661926,,6.76083,0.00661881
6.91831,6.92418e-006,,6.91831,6.92418e-005,,6.91831,0.000692418,,6.91831,0.00692368
7.07946,7.24281e-006,,7.07946,7.24281e-005,,7.07946,0.000724281,,7.07946,0.00724226
7.24436,7.57574e-006,,7.24436,7.57574e-005,,7.24436,0.000757575,,7.24436,0.00757515
7.4131,7.92359e-006,,7.4131,7.92359e-005,,7.4131,0.000792359,,7.4131,0.00792293
7.58578,8.28697e-006,,7.58578,8.28697e-005,,7.58578,0.000828698,,7.58578,0.00828626
7.76247,8.66656e-006,,7.76247,8.66656e-005,,7.76247,0.000866656,,7.76247,0.00866577
7.94328,9.06302e-006,,7.94328,9.06302e-005,,7.94328,0.000906303,,7.94328,0.00906216
8.12831,9.47706e-006,,8.12831,9.47707e-005,,8.12831,0.000947707,,8.12831,0.00947613
8.31764,9.90942e-006,,8.31764,9.90942e-005,,8.31764,0.000990943,,8.31764,0.00990839
8.51138,1.03608e-005,,8.51138,0.000103608,,8.51138,0.00103609,,8.51138,0.0103597
8.70964,1.08321e-005,,8.70964,0.000108321,,8.70964,0.00108321,,8.70964,0.0108309
8.91251,1.1324e-005,,8.91251,0.00011324,,8.91251,0.00113241,,8.91251,0.0113227
9.12011,1.18375e-005,,9.12011,0.000118375,,9.12011,0.00118375,,9.12011,0.011836
9.33254,1.23733e-005,,9.33254,0.000123733,,9.33254,0.00123733,,9.33254,0.0123716
9.54993,1.29323e-005,,9.54993,0.000129323,,9.54993,0.00129323,,9.54993,0.0129305
9.77237,1.35155e-005,,9.77237,0.000135155,,9.77237,0.00135155,,9.77237,0.0135136
10,1.41238e-005,,10,0.000141238,,10,0.00141238,,10,0.0141217
10.2329,1.47583e-005,,10.2329,0.000147583,,10.2329,0.00147583,,10.2329,0.0147559
10.4713,1.54198e-005,,10.4713,0.000154198,,10.4713,0.00154198,,10.4713,0.0154173
10.7152,1.61095e-005,,10.7152,0.000161095,,10.7152,0.00161095,,10.7152,0.0161067
10.9648,1.68284e-005,,10.9648,0.000168284,,10.9648,0.00168284,,10.9648,0.0168253
11.2202,1.75776e-005,,11.2202,0.000175776,,11.2202,0.00175776,,11.2202,0.0175743
11.4815,1.83583e-005,,11.4815,0.000183583,,11.4815,0.00183583,,11.4815,0.0183546
11.749,1.91715e-005,,11.749,0.000191715,,11.749,0.00191715,,11.749,0.0191675
12.0226,2.00186e-005,,12.0226,0.000200186,,12.0226,0.00200186,,12.0226,0.0200142
12.3027,2.09006e-005,,12.3027,0.000209006,,12.3027,0.00209006,,12.3027,0.0208959
12.5893,2.18189e-005,,12.5893,0.000218189,,12.5893,0.00218189,,12.5893,0.0218137
12.8825,2.27747e-005,,12.8825,0.000227747,,12.8825,0.00227747,,12.8825,0.022769
13.1826,2.37693e-005,,13.1826,0.000237694,,13.1826,0.00237694,,13.1826,0.0237632
13.4896,2.48041e-005,,13.4896,0.000248041,,13.4896,0.00248042,,13.4896,0.0247974
13.8038,2.58804e-005,,13.8038,0.000258804,,13.8038,0.00258805,,13.8038,0.025873
14.1254,2.69996e-005,,14.1254,0.000269996,,14.1254,0.00269997,,14.1254,0.0269915
14.4544,2.81631e-005,,14.4544,0.000281631,,14.4544,0.00281632,,14.4544,0.0281543
14.7911,2.93723e-005,,14.7911,0.000293723,,14.7911,0.00293724,,14.7911,0.0293627
15.1356,3.06287e-005,,15.1356,0.000306287,,15.1356,0.00306287,,15.1356,0.0306181
15.4882,3.19337e-005,,15.4882,0.000319337,,15.4882,0.00319338,,15.4882,0.0319222
15.8489,3.32889e-005,,15.8489,0.000332889,,15.8489,0.00332889,,15.8489,0.0332763
16.2181,3.46957e-005,,16.2181,0.000346957,,16.2181,0.00346958,,16.2181,0.034682
16.5959,3.61557e-005,,16.5959,0.000361557,,16.5959,0.00361558,,16.5959,0.0361407
16.9824,3.76704e-005,,16.9824,0.000376704,,16.9824,0.00376705,,16.9824,0.0376541
17.378,3.92414e-005,,17.378,0.000392414,,17.378,0.00392415,,17.378,0.0392236
17.7828,4.08702e-005,,17.7828,0.000408702,,17.7828,0.00408703,,17.7828,0.0408508
18.197,4.25585e-005,,18.197,0.000425585,,18.197,0.00425586,,18.197,0.0425374
18.6209,4.43078e-005,,18.6209,0.000443078,,18.6209,0.00443079,,18.6209,0.0442847
19.0546,4.61197e-005,,19.0546,0.000461197,,19.0546,0.00461198,,19.0546,0.0460946
19.4984,4.79958e-005,,19.4984,0.000479958,,19.4984,0.0047996,,19.4984,0.0479684
19.9526,4.99377e-005,,19.9526,0.000499378,,19.9526,0.00499379,,19.9526,0.0499079
20.4174,5.1947e-005,,20.4174,0.000519471,,20.4174,0.00519473,,20.4174,0.0519146
20.893,5.40254e-005,,20.893,0.000540255,,20.893,0.00540256,,20.893,0.05399
21.3796,5.61744e-005,,21.3796,0.000561744,,21.3796,0.00561746,,21.3796,0.0561359
21.8776,5.83956e-005,,21.8776,0.000583956,,21.8776,0.00583958,,21.8776,0.0583537
22.3872,6.06905e-005,,22.3872,0.000606906,,22.3872,0.00606908,,22.3872,0.060645
22.9087,6.30609e-005,,22.9087,0.00063061,,22.9087,0.00630612,,22.9087,0.0630113
23.4423,6.55083e-005,,23.4423,0.000655083,,23.4423,0.00655086,,23.4423,0.0654543
23.9883,6.80341e-005,,23.9883,0.000680342,,23.9883,0.00680345,,23.9883,0.0679755
24.5471,7.06401e-005,,24.5471,0.000706402,,24.5471,0.00706405,,24.5471,0.0705763
25.1189,7.33277e-005,,25.1189,0.000733278,,25.1189,0.00733281,,25.1189,0.0732584
25.704,7.60984e-005,,25.704,0.000760986,,25.704,0.00760989,,25.704,0.0760231
26.3027,7.89539e-005,,26.3027,0.00078954,,26.3027,0.00789544,,26.3027,0.0788721
26.9153,8.18956e-005,,26.9153,0.000818957,,26.9153,0.00818961,,26.9153,0.0818067
27.5423,8.49249e-005,,27.5423,0.000849251,,27.5423,0.00849255,,27.5423,0.0848284
28.1838,8.80435e-005,,28.1838,0.000880437,,28.1838,0.00880442,,28.1838,0.0879387
28.8403,9.12527e-005,,28.8403,0.000912529,,28.8403,0.00912535,,28.8403,0.0911391
29.5121,9.45541e-005,,29.5121,0.000945543,,29.5121,0.00945549,,29.5121,0.0944308
30.1995,9.79492e-005,,30.1995,0.000979494,,30.1995,0.009795,,30.1995,0.0978154
30.903,0.000101439,,30.903,0.0010144,,30.903,0.010144,,30.903,0.101294
31.6228,0.000105026,,31.6228,0.00105026,,31.6228,0.0105027,,31.6228,0.104869
32.3594,0.000108711,,32.3594,0.00108711,,32.3594,0.0108712,,32.3594,0.10854
33.1131,0.000112495,,33.1131,0.00112495,,33.1131,0.0112496,,33.1131,0.11231
33.8844,0.00011638,,33.8844,0.0011638,,33.8844,0.0116381,,33.8844,0.11618
34.6737,0.000120367,,34.6737,0.00120367,,34.6737,0.0120368,,34.6737,0.120151
35.4813,0.000124458,,35.4813,0.00124459,,35.4813,0.012446,,35.4813,0.124224
36.3078,0.000128655,,36.3078,0.00128655,,36.3078,0.0128657,,36.3078,0.128401
37.1535,0.000132958,,37.1535,0.00132959,,37.1535,0.013296,,37.1535,0.132684
38.0189,0.00013737,,38.0189,0.00137371,,38.0189,0.0137372,,38.0189,0.137073
38.9045,0.000141892,,38.9045,0.00141893,,38.9045,0.0141894,,38.9045,0.141571
39.8107,0.000146525,,39.8107,0.00146526,,39.8107,0.0146528,,39.8107,0.146178
40.738,0.000151272,,40.738,0.00151272,,40.738,0.0151274,,40.738,0.150897
41.6869,0.000156133,,41.6869,0.00156134,,41.6869,0.0156136,,41.6869,0.155728
42.658,0.000161111,,42.658,0.00161112,,42.658,0.0161114,,42.658,0.160673
43.6516,0.000166207,,43.6516,0.00166207,,43.6516,0.016621,,43.6516,0.165734
44.6684,0.000171423,,44.6684,0.00171423,,44.6684,0.0171426,,44.6684,0.170912
45.7088,0.00017676,,45.7088,0.00176761,,45.7088,0.0176764,,45.7088,0.176209
46.7735,0.000182222,,46.7735,0.00182223,,46.7735,0.0182226,,46.7735,0.181627
47.863,0.000187809,,47.863,0.0018781,,47.863,0.0187813,,47.863,0.187167
48.9779,0.000193524,,48.9779,0.00193525,,48.9779,0.0193528,,48.9779,0.192831
50.1187,0.000199368,,50.1187,0.00199369,,50.1187,0.0199373,,50.1187,0.198621
51.2861,0.000205345,,51.2861,0.00205346,,51.2861,0.020535,,51.2861,0.204539
52.4807,0.000211455,,52.4807,0.00211456,,52.4807,0.0211461,,52.4807,0.210587
53.7032,0.000217702,,53.7032,0.00217704,,53.7032,0.0217708,,53.7032,0.216766
54.9541,0.000224088,,54.9541,0.0022409,,54.9541,0.0224094,,54.9541,0.223079
56.2341,0.000230615,,56.2341,0.00230617,,56.2341,0.0230622,,56.2341,0.229529
57.544,0.000237286,,57.544,0.00237288,,57.544,0.0237294,,57.544,0.236116
58.8844,0.000244104,,58.8844,0.00244106,,58.8844,0.0244112,,58.8844,0.242843
60.256,0.000251071,,60.256,0.00251073,,60.256,0.0251079,,60.256,0.249714
61.6595,0.00025819,,61.6595,0.00258192,,61.6595,0.0258199,,61.6595,0.256729
63.0957,0.000265464,,63.0957,0.00265466,,63.0957,0.0265474,,63.0957,0.263892
64.5654,0.000272896,,64.5654,0.00272898,,64.5654,0.0272907,,64.5654,0.271205
66.0693,0.000280489,,66.0693,0.00280492,,66.0693,0.0280501,,66.0693,0.27867
67.6083,0.000288247,,67.6083,0.0028825,,67.6083,0.028826,,67.6083,0.28629
69.1831,0.000296173,,69.1831,0.00296177,,69.1831,0.0296187,,69.1831,0.294069
70.7946,0.000304271,,70.7946,0.00304274,,70.7946,0.0304285,,70.7946,0.302008
72.4436,0.000312543,,72.4436,0.00312547,,72.4436,0.0312559,,72.4436,0.31011
74.131,0.000320994,,74.131,0.00320998,,74.131,0.0321011,,74.131,0.318379
75.8578,0.000329628,,75.8578,0.00329632,,75.8578,0.0329646,,75.8578,0.326818
77.6247,0.000338448,,77.6247,0.00338453,,77.6247,0.0338468,,77.6247,0.335429
79.4328,0.000347459,,79.4328,0.00347464,,79.4328,0.034748,,79.4328,0.344215
81.2831,0.000356665,,81.2831,0.0035667,,81.2831,0.0356687,,81.2831,0.35318
83.1764,0.00036607,,83.1764,0.00366075,,83.1764,0.0366094,,83.1764,0.362327
85.1138,0.000375678,,85.1138,0.00375684,,85.1138,0.0375704,,85.1138,0.371659
87.0964,0.000385495,,87.0964,0.00385501,,87.0964,0.0385523,,87.0964,0.38118
89.1251,0.000395524,,89.1251,0.00395531,,89.1251,0.0395554,,89.1251,0.390892
91.2011,0.000405771,,91.2011,0.00405779,,91.2011,0.0405804,,91.2011,0.400799
93.3254,0.000416242,,93.3254,0.0041625,,93.3254,0.0416276,,93.3254,0.410905
95.4993,0.000426939,,95.4993,0.00426948,,95.4993,0.0426977,,95.4993,0.421213
97.7237,0.000437871,,97.7237,0.0043788,,97.7237,0.0437911,,97.7237,0.431726
100,0.00044904,,100,0.00449051,,100,0.0449083,,100,0.442449
102.329,0.000460454,,102.329,0.00460465,,102.329,0.04605,,102.329,0.453384
104.713,0.000472118,,104.713,0.0047213,,104.713,0.0472167,,104.713,0.464535
107.152,0.000484037,,107.152,0.0048405,,107.152,0.0484091,,107.152,0.475906
109.648,0.000496218,,109.648,0.00496232,,109.648,0.0496276,,109.648,0.487499
112.202,0.000508667,,112.202,0.00508682,,112.202,0.0508729,,112.202,0.49932
114.815,0.00052139,,114.815,0.00521406,,114.815,0.0521456,,114.815,0.51137
117.49,0.000534394,,117.49,0.00534411,,117.49,0.0534465,,117.49,0.523655
120.226,0.000547686,,120.226,0.00547704,,120.226,0.0547761,,120.226,0.536176
123.027,0.000561271,,123.027,0.0056129,,123.027,0.0561352,,123.027,0.548938
125.893,0.000575157,,125.893,0.00575178,,125.893,0.0575245,,125.893,0.561944
128.825,0.000589352,,128.825,0.00589375,,128.825,0.0589446,,128.825,0.575197
131.826,0.000603862,,131.826,0.00603887,,131.826,0.0603963,,131.826,0.5887
134.896,0.000618696,,134.896,0.00618722,,134.896,0.0618804,,134.896,0.602457
138.038,0.00063386,,138.038,0.00633888,,138.038,0.0633976,,138.038,0.616471
141.254,0.000649363,,141.254,0.00649393,,141.254,0.0649487,,141.254,0.630745
144.544,0.000665212,,144.544,0.00665245,,144.544,0.0665346,,144.544,0.64528
147.911,0.000681417,,147.911,0.00681451,,147.911,0.068156,,147.911,0.660081
151.356,0.000697985,,151.356,0.00698022,,151.356,0.0698138,,151.356,0.67515
154.882,0.000714925,,154.882,0.00714965,,154.882,0.071509,,154.882,0.690489
158.489,0.000732246,,158.489,0.00732289,,158.489,0.0732423,,158.489,0.7061
162.181,0.000749957,,162.181,0.00750003,,162.181,0.0750147,,162.181,0.721986
165.959,0.000768068,,165.959,0.00768117,,165.959,0.0768271,,165.959,0.738148
169.824,0.000786587,,169.824,0.00786639,,169.824,0.0786804,,169.824,0.754587
173.78,0.000805525,,173.78,0.00805581,,173.78,0.0805758,,173.78,0.771306
177.828,0.000824891,,177.828,0.00824951,,177.828,0.0825141,,177.828,0.788305
181.97,0.000844696,,181.97,0.0084476,,181.97,0.0844964,,181.97,0.805585
186.209,0.00086495,,186.209,0.00865019,,186.209,0.0865237,,186.209,0.823147
190.546,0.000885663,,190.546,0.00885738,,190.546,0.0885972,,190.546,0.840991
194.984,0.000906848,,194.984,0.00906928,,194.984,0.0907178,,194.984,0.859116
199.526,0.000928514,,199.526,0.00928599,,199.526,0.0928868,,199.526,0.877523
204.174,0.000950674,,204.174,0.00950765,,204.174,0.0951053,,204.174,0.89621
208.93,0.000973338,,208.93,0.00973436,,208.93,0.0973745,,208.93,0.915177
213.796,0.000996519,,213.796,0.00996625,,213.796,0.0996956,,213.796,0.93442
218.776,0.00102023,,218.776,0.0102034,,218.776,0.10207,,218.776,0.95394
223.872,0.00104448,,223.872,0.010446,,223.872,0.104498,,223.872,0.973732
229.087,0.00106929,,229.087,0.0106942,,229.087,0.106983,,229.087,0.993793
234.423,0.00109466,,234.423,0.010948,,234.423,0.109524,,234.423,1.01412
239.883,0.00112062,,239.883,0.0112077,,239.883,0.112124,,239.883,1.03471
245.471,0.00114717,,245.471,0.0114733,,245.471,0.114783,,245.471,1.05556
251.189,0.00117433,,251.189,0.011745,,251.189,0.117504,,251.189,1.07666
257.04,0.00120211,,257.04,0.0120229,,257.04,0.120287,,257.04,1.09801
263.027,0.00123053,,263.027,0.0123073,,263.027,0.123135,,263.027,1.1196
269.153,0.0012596,,269.153,0.0125981,,269.153,0.126048,,269.153,1.14142
275.423,0.00128934,,275.423,0.0128957,,275.423,0.129028,,275.423,1.16347
281.838,0.00131977,,281.838,0.0132001,,281.838,0.132077,,281.838,1.18573
288.403,0.0013509,,288.403,0.0135116,,288.403,0.135197,,288.403,1.20821
295.121,0.00138274,,295.121,0.0138302,,295.121,0.138389,,295.121,1.23088
301.995,0.00141531,,301.995,0.0141561,,301.995,0.141655,,301.995,1.25375
309.03,0.00144864,,309.03,0.0144896,,309.03,0.144997,,309.03,1.2768
316.228,0.00148274,,316.228,0.0148308,,316.228,0.148416,,316.228,1.30001
323.594,0.00151762,,323.594,0.0151799,,323.594,0.151914,,323.594,1.32338
331.131,0.00155331,,331.131,0.015537,,331.131,0.155494,,331.131,1.3469
338.844,0.00158982,,338.844,0.0159024,,338.844,0.159156,,338.844,1.37054
346.737,0.00162717,,346.737,0.0162762,,346.737,0.162904,,346.737,1.39431
354.813,0.00166539,,354.813,0.0166587,,354.813,0.166739,,354.813,1.41817
363.078,0.00170449,,363.078,0.0170501,,363.078,0.170664,,363.078,1.44213
371.535,0.00174449,,371.535,0.0174505,,371.535,0.17468,,371.535,1.46615
380.189,0.00178542,,380.189,0.0178602,,380.189,0.178789,,380.189,1.49024
389.045,0.0018273,,389.045,0.0182794,,389.045,0.182995,,389.045,1.51437
398.107,0.00187015,,398.107,0.0187083,,398.107,0.187298,,398.107,1.53852
407.38,0.00191399,,407.38,0.0191472,,407.38,0.191702,,407.38,1.56267
416.869,0.00195884,,416.869,0.0195963,,416.869,0.196209,,416.869,1.58682
426.58,0.00200474,,426.58,0.0200558,,426.58,0.200822,,426.58,1.61094
436.516,0.00205169,,436.516,0.020526,,436.516,0.205543,,436.516,1.63501
446.684,0.00209974,,446.684,0.0210071,,446.684,0.210374,,446.684,1.65902
457.088,0.0021489,,457.088,0.0214993,,457.088,0.215318,,457.088,1.68295
467.735,0.0021992,,467.735,0.0220031,,467.735,0.220379,,467.735,1.70677
478.63,0.00225066,,478.63,0.0225185,,478.63,0.225558,,478.63,1.73048
489.779,0.00230332,,489.779,0.023046,,489.779,0.230859,,489.779,1.75405
501.187,0.0023572,,501.187,0.0235857,,501.187,0.236285,,501.187,1.77746
512.861,0.00241234,,512.861,0.024138,,512.861,0.241838,,512.861,1.80069
524.807,0.00246875,,524.807,0.0247032,,524.807,0.247523,,524.807,1.82374
537.032,0.00252647,,537.032,0.0252815,,537.032,0.253341,,537.032,1.84657
549.541,0.00258553,,549.541,0.0258734,,549.541,0.259297,,549.541,1.86917
562.341,0.00264597,,562.341,0.026479,,562.341,0.265393,,562.341,1.89153
575.44,0.0027078,,575.44,0.0270988,,575.44,0.271634,,575.44,1.91363
588.844,0.00277108,,588.844,0.027733,,588.844,0.278022,,588.844,1.93545
602.56,0.00283582,,602.56,0.0283821,,602.56,0.284561,,602.56,1.95697
616.595,0.00290207,,616.595,0.0290463,,616.595,0.291256,,616.595,1.97819
630.957,0.00296986,,630.957,0.029726,,630.957,0.29811,,630.957,1.99908
645.654,0.00303923,,645.654,0.0304216,,645.654,0.305126,,645.654,2.01964
660.693,0.00311021,,660.693,0.0311335,,660.693,0.312309,,660.693,2.03984
676.083,0.00318284,,676.083,0.0318621,,676.083,0.319664,,676.083,2.05968
691.831,0.00325716,,691.831,0.0326077,,691.831,0.327194,,691.831,2.07914
707.946,0.00333321,,707.946,0.0333707,,707.946,0.334903,,707.946,2.09822
724.436,0.00341102,,724.436,0.0341517,,724.436,0.342797,,724.436,2.1169
741.31,0.00349065,,741.31,0.0349509,,741.31,0.35088,,741.31,2.13517
758.578,0.00357213,,758.578,0.0357689,,758.578,0.359157,,758.578,2.15303
776.247,0.00365551,,776.247,0.0366061,,776.247,0.367632,,776.247,2.17046
794.328,0.00374083,,794.328,0.0374629,,794.328,0.376311,,794.328,2.18746
812.831,0.00382813,,812.831,0.0383399,,812.831,0.385199,,812.831,2.20403
831.764,0.00391747,,831.764,0.0392375,,831.764,0.394302,,831.764,2.22015
851.138,0.00400889,,851.138,0.0401561,,851.138,0.403624,,851.138,2.23583
870.964,0.00410244,,870.964,0.0410964,,870.964,0.413172,,870.964,2.25105
891.251,0.00419816,,891.251,0.0420588,,891.251,0.422951,,891.251,2.26582
912.011,0.00429612,,912.011,0.0430439,,912.011,0.432967,,912.011,2.28013
933.254,0.00439635,,933.254,0.0440522,,933.254,0.443227,,933.254,2.29397
954.993,0.00449893,,954.993,0.0450843,,954.993,0.453737,,954.993,2.30736
977.237,0.00460389,,977.237,0.0461407,,977.237,0.464504,,977.237,2.32028
1000,0.0047113,,1000,0.0472221,,1000,0.475534,,1000,2.33273
